STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGREV,General government revenue,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,35.73791724,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGREV,General government revenue,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2019,,15118.4,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,-2.32571869,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,RES,Resources,PC_TOT_TAX,% of taxation,A,Annual,2019,,0.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,ENRG,Energy,PC_TOT_TAX,% of taxation,A,Annual,2019,,3.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HKG,"Hong Kong, China",PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2019,,12.27,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2019,,13.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,ECOAFF,Economic affairs,PC_GDP,% of GDP,A,Annual,2019,,3.716149607,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,PUBORD,Public order and safety,PC_GDP,% of GDP,A,Annual,2019,,1.247475403,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,HOUCOMM,Housing and community amenities,PC_GDP,% of GDP,A,Annual,2019,,1.105987062,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2019,,4.478008158,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,NBR,Number,A,Annual,2019,,6722428,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,TOT,Total,NBR,Number,A,Annual,2019,,21906228,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2019,,25.977,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,NBR,Number,A,Annual,2019,,594962,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXPDEST,General government spending by destination,SOCIETY,Collective,PC_GDP,% of GDP,A,Annual,2019,,7.686838111,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,33.87113762,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGDEBT,General government debt,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,234.8006,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGREV,General government revenue,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2019,,15162.57,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2019,,9.936908839,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2019,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2019,,7.46,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2019,,0.72,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,PC_NATIONAL,% of national total,A,Annual,2019,,27.94684385,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2019,,6309,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,EDU,Education,PC_GDP,% of GDP,A,Annual,2019,,3.339906666,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,RECULTREL,"Recreation, culture and religion",PC_GDP,% of GDP,A,Annual,2019,,1.031131182,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2019,,35.041,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,TOT,Total,NBR,Number,A,Annual,2019,,40985686,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2019,,1.176,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,38.94102785,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2019,,2.795949209,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2019,,15.87937824,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_TOT_TAX,% of taxation,A,Annual,2019,,3.03,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2019,,1.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2017,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2017,,0.44,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,6.22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,PC_NATIONAL,% of national total,A,Annual,2017,,27.9337232,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2017,,5732,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,EDU,Education,PC_GDP,% of GDP,A,Annual,2017,,3.287016361,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,RECULTREL,"Recreation, culture and religion",PC_GDP,% of GDP,A,Annual,2017,,0.862184209,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,100HAB,Per 100 inhabitants,A,Annual,2017,,1.771,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,TOT,Total,NBR,Number,A,Annual,2017,,39480998,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2017,,31.543,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,38.34416072,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2017,,13.20349114,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2017,,2.288309185,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,TOT,Total,1000EMPLOYED,Per 1 000 employed,A,Annual,2017,,14.33490292,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_TOT_TAX,% of taxation,A,Annual,2017,,2.07,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,1.33,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,PUBORD,Public order and safety,PC_GDP,% of GDP,A,Annual,2017,,1.195572344,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,DEF,Defence,PC_GDP,% of GDP,A,Annual,2017,,2.236260841,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGWEALTH,General government financial wealth,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,-119.8075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,RECULTREL,"Recreation, culture and religion",PC_GDP,% of GDP,A,Annual,2017,,0.374670251,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2017,,20.50083594,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,NBR,Number,A,Annual,2017,,30345257,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXPDEST,General government spending by destination,SOCIETY,Collective,PC_GDP,% of GDP,A,Annual,2017,,7.04436056,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,WIRELESSWIRED,Mobile broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2017,,111.932,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2017,,12398.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,TOT,Total,THND_USD_CAP,Thousand US dollars/capita,A,Annual,2017,,15861.11,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGNLEND,General government deficit,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,-3.098741034,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2017,,0.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2017,,3.88,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MAC,"Macau, China",PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2017,,4.55,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2017,,6.88,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2017,,17.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,RENEWABLE,Renewable energy,TOT,Total,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2017,,3.22,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,HEALTH,Health,PC_GDP,% of GDP,A,Annual,2017,,7.531392782,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,ENVPROT,Environmental protection,PC_GDP,% of GDP,A,Annual,2017,,1.137697917,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GOVRESEARCHER,Government researchers,WOMEN,Women,PC_NATIONAL,% of national total,A,Annual,2017,,18.48083704,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,ECOAFF,Economic affairs,PC_GDP,% of GDP,A,Annual,2017,,4.473055538,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXPDEST,General government spending by destination,INDIVIDUAL,Individual,PC_GDP,% of GDP,A,Annual,2017,,11.92403173,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,GRALPUBSER,General public services,PC_GDP,% of GDP,A,Annual,2017,,3.990427185,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,RESEARCHER,Researchers,WOMEN,Women,PC_RESEARCHER,% of total researchers,A,Annual,2017,,20.10000083,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RESEARCHER,Researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2017,,930720,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,TOT,Total,HEADCOUNT,Headcount,A,Annual,2017,,20520,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,GGEXP,General government spending,GRALPUBSER,General public services,PC_GDP,% of GDP,A,Annual,2017,,3.767061491,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,RESEARCHER,Researchers,WOMEN,Women,HEADCOUNT,Headcount,A,Annual,2017,,150545,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TWN,Chinese Taipei,GOVRESEARCHER,Government researchers,TOT,Total,PC_NATIONAL,% of national total,A,Annual,2017,,10.03715844,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,NBR,Number,A,Annual,2017,,16201322,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,NBR,Number,A,Annual,2017,,3853425,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,FIXWIRED,Fixed broadband subscriptions,DSL,DSL,NBR,Number,A,Annual,2017,,2243430,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,WIRELESSWIRED,Mobile broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2017,,163.102,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGREV,General government revenue,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,32.95255723,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2017,,1.33,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,ENRG,Energy,PC_TOT_TAX,% of taxation,A,Annual,2017,,2.74,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MNG,Mongolia,TAXENV,Environmental tax,TRANSPORT,Transport,PC_TOT_TAX,% of taxation,A,Annual,2018,,3.24,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2018,,1.33,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,PUBORD,Public order and safety,PC_GDP,% of GDP,A,Annual,2018,,1.18094971,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,GGEXP,General government spending,DEF,Defence,PC_GDP,% of GDP,A,Annual,2018,,2.434926782,,A,,,,,,,
